id,Order,MS SubClass,MS Zoning,Lot Area,Lot Shape,Land Contour,Lot Config,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Foundation,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
1447,741,18,RL,6500,Reg,Lvl,Inside,NAmes,1Fam,SFoyer,4,4,1956,1996,Gable,Wd Sdng,Plywood,TA,CBlock,631,968,983,TA,Y,SBrkr,1526,0,1163,0,1,0,2,0,TA,5,0,0,376,Y,75,0,2,2009,WD ,Normal,143833
1448,64,18,RL,7680,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,7,1963,1970,Hip,VinylSd,Wd Sdng,TA,CBlock,1011,489,1341,Ex,Y,SBrkr,1481,0,1435,0,1,0,2,0,TA,5,1,1,566,Y,0,62,7,2010,WD ,Normal,151501
1449,1721,17,RL,7038,Reg,Lvl,Inside,CollgCr,1Fam,1Story,8,5,2011,2009,Gable,VinylSd,VinylSd,Ex,PConc,1560,602,1808,Ex,Y,SBrkr,1956,0,1767,0,2,0,2,0,Ex,6,0,1,1105,Y,46,54,0,2008,New,Partial,412829
1450,1036,18,RL,6559,Reg,Lvl,Inside,NAmes,1Fam,1Story,4,6,1965,1973,Hip,HdBoard,HdBoard,TA,CBlock,690,575,1229,TA,Y,SBrkr,1509,0,1409,0,1,0,2,0,TA,6,0,0,378,Y,125,0,3,2009,WD ,Normal,151722
1451,2789,160,FV,1023,IR1,Lvl,Inside,Somerst,1Fam,SLvl,5,5,2007,2001,Gable,VinylSd,HdBoard,Gd,PConc,0,865,628,Ex,Y,SBrkr,1024,827,1843,0,2,0,2,0,Gd,6,0,1,561,Y,0,36,5,2006,WD ,Normal,182293
1452,1886,19,RL,6511,Reg,Lvl,Inside,CollgCr,1Fam,1Story,4,5,2010,2008,Gable,VinylSd,VinylSd,TA,PConc,1081,63,1380,Ex,Y,SBrkr,1162,0,1107,0,1,0,1,0,TA,5,0,1,566,Y,0,0,3,2007,New,Partial,199886
1453,1931,52,RL,7916,Reg,Lvl,Inside,NWAmes,1Fam,1Story,5,6,1977,1982,Hip,Wd Sdng,Wd Sdng,TA,CBlock,705,517,887,TA,Y,SBrkr,1182,862,1844,0,2,0,2,0,TA,5,0,1,550,Y,0,11,5,2007,WD ,Normal,170339
1454,1957,17,RL,10999,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,2008,2005,Gable,Wd Sdng,Plywood,Gd,PConc,1119,168,1815,Ex,Y,SBrkr,1912,0,1768,0,2,0,2,0,Gd,6,0,1,561,Y,122,0,6,2006,WD ,Normal,216062
1455,2578,46,RL,1241,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,4,7,1928,1950,Gable,MetalSd,MetalSd,TA,CBlock,567,638,918,Ex,Y,SBrkr,1140,752,1491,0,1,0,1,0,TA,3,0,0,377,Y,0,10,2,2006,WD ,Normal,125110
1456,1981,56,RL,9260,IR1,Lvl,Inside,NAmes,1Fam,2Story,5,5,1980,2002,Gable,Wd Sdng,Plywood,TA,CBlock,628,569,983,Ex,Y,SBrkr,1198,1103,1789,0,1,0,2,0,TA,6,1,1,566,Y,33,11,5,2007,WD ,Normal,165109
1457,1812,55,RL,12995,IR1,Lvl,Corner,Gilbert,1Fam,2Story,6,5,2001,1998,Gable,HdBoard,MetalSd,Gd,CBlock,1075,482,782,Ex,Y,SBrkr,1497,1661,3562,0,2,0,3,0,Gd,8,0,2,1107,Y,49,125,2,2007,New,Normal,246428
1458,808,17,RL,11231,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,2011,2007,Gable,VinylSd,VinylSd,TA,PConc,873,580,1467,Ex,Y,SBrkr,1498,0,1443,0,2,0,2,0,Gd,5,0,1,708,Y,116,11,2,2009,WD ,Normal,203328
1459,677,18,RL,7711,IR1,Lvl,Inside,Gilbert,1Fam,1Story,6,5,1961,2004,Gable,HdBoard,HdBoard,TA,PConc,642,887,860,TA,Y,SBrkr,1941,0,1813,0,2,0,1,0,TA,6,0,1,565,Y,0,57,5,2009,WD ,Normal,134798
1460,284,17,RL,9318,Reg,Lvl,Corner,CollgCr,1Fam,1Story,6,5,2006,2005,Gable,VinylSd,Plywood,TA,PConc,0,54,1480,Ex,Y,SBrkr,1976,0,1715,0,2,0,2,0,Gd,6,0,1,708,Y,0,11,1,2010,WD ,Normal,190593
1461,1439,21,RL,6900,Reg,Lvl,Inside,NAmes,1Fam,1Story,4,5,1920,1972,Gable,MetalSd,MetalSd,TA,PConc,382,40,1049,TA,Y,SBrkr,1062,0,1047,0,1,0,1,0,TA,3,0,0,372,Y,0,0,4,2007,WD ,Normal,82285
1462,0,75,RL,6914,Reg,Lvl,Corner,NAmes,1Fam,1Story,5,6,1961,1974,Gable,MetalSd,MetalSd,TA,CBlock,0,1436,1176,TA,Y,SBrkr,1422,0,1393,0,1,0,2,0,TA,3,0,0,378,Y,0,11,2,2010,WD ,Normal,154243
1463,1938,19,RL,7347,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,2007,2009,Gable,VinylSd,VinylSd,TA,PConc,715,371,1176,Ex,Y,SBrkr,1510,0,1354,0,2,0,1,0,Gd,5,0,1,566,Y,0,0,12,2007,New,Partial,213841
1464,261,119,RL,6185,IR1,Lvl,Inside,NridgHt,Twnhs,2Story,6,5,2004,1994,Gable,Plywood,Wd Sdng,TA,PConc,601,622,736,Gd,Y,SBrkr,892,559,1530,0,2,0,2,0,TA,5,0,1,566,Y,0,10,4,2009,WD ,Normal,143288
1465,678,18,RL,9775,IR1,Lvl,CulDSac,BrkSide,1Fam,1Story,5,5,1995,2000,Gable,VinylSd,VinylSd,TA,PConc,292,951,1128,Gd,Y,SBrkr,1388,0,1347,0,2,0,2,0,Gd,6,0,1,1103,Y,0,0,3,2009,WD ,Normal,196721
1466,2569,44,RM,1023,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,5,6,1925,1950,Gable,MetalSd,MetalSd,TA,BrkTil,0,989,852,Gd,Y,SBrkr,1197,676,1789,0,1,0,3,0,TA,6,0,0,371,N,0,60,6,2006,WD ,Normal,139232
1467,2154,23,RM,1302,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,4,5,1924,1950,Gable,MetalSd,MetalSd,TA,CBlock,560,515,1002,TA,Y,SBrkr,1068,686,1504,0,1,0,2,0,TA,5,0,0,371,Y,0,0,4,2007,WD ,Normal,102295
1468,1355,18,RL,7832,IR1,Lvl,Corner,Sawyer,1Fam,1Story,4,6,1981,1986,Gable,HdBoard,HdBoard,TA,CBlock,1022,312,1347,TA,Y,SBrkr,1092,0,1105,0,1,0,2,0,TA,5,0,1,566,Y,160,0,7,2007,WD ,Normal,191262
1469,1388,17,RL,6121,Reg,Lvl,Inside,NAmes,1Fam,1Story,4,7,1983,2009,Gable,VinylSd,VinylSd,TA,CBlock,691,517,1015,Gd,Y,SBrkr,1178,0,1007,0,1,0,2,0,TA,4,0,0,0,Y,0,0,5,2008,WD ,Normal,145628
1470,225,78,FV,6146,IR1,Lvl,Inside,Somerst,Twnhs,SLvl,6,5,2006,1996,Gable,MetalSd,CmentBd,Gd,PConc,0,607,567,Ex,Y,SBrkr,956,705,1561,0,2,0,2,0,TA,6,0,1,565,Y,0,106,4,2009,WD ,Normal,117668
1471,152,56,RL,7939,Reg,Lvl,Inside,NWAmes,1Fam,2Story,7,6,1979,1985,Gable,MetalSd,MetalSd,TA,CBlock,0,421,1236,TA,Y,SBrkr,1549,1093,2496,0,1,0,3,0,TA,7,0,2,1107,Y,0,72,6,2009,WD ,Normal,232988
1472,792,18,RL,6215,Reg,Lvl,Inside,Sawyer,1Fam,1Story,4,7,2005,2008,Gable,HdBoard,CmentBd,TA,PConc,0,297,778,Ex,Y,SBrkr,1149,0,1121,0,1,0,2,0,TA,6,0,0,0,Y,32,0,2,2009,WD ,Normal,123982
1473,1234,82,RL,9068,Reg,Lvl,Inside,NAmes,Duplex,1Story,5,6,1954,2003,Gable,Wd Sdng,Wd Sdng,TA,CBlock,0,929,978,Ex,Y,SBrkr,1952,877,2591,0,1,0,1,0,Gd,3,0,1,707,Y,0,11,4,2008,WD ,Normal,180347
1474,1946,57,RL,11167,IR1,Lvl,Inside,CollgCr,1Fam,2Story,6,5,2006,1995,Gable,VinylSd,VinylSd,Gd,PConc,0,515,1049,Ex,Y,SBrkr,1114,851,1837,0,2,0,2,0,Gd,6,0,1,557,Y,34,9,5,2007,New,Partial,275358
1475,766,44,RL,14864,Reg,Lvl,Inside,NAmes,1Fam,1.5Fin,5,5,1959,1950,Hip,MetalSd,MetalSd,Gd,PConc,0,906,767,Gd,N,FuseA,1079,888,1387,0,2,0,1,0,Gd,6,0,0,0,Y,0,0,6,2006,WD ,Normal,143438
1476,2783,17,RL,6843,IR1,Lvl,Inside,Crawfor,1Fam,1Story,5,5,1982,1962,Hip,BrkFace,Plywood,TA,CBlock,623,241,1011,TA,Y,SBrkr,1914,0,1752,0,2,0,1,0,Gd,4,0,1,566,Y,32,12,10,2006,WD ,Normal,245884
1477,2056,19,RL,6699,Reg,Lvl,Corner,NAmes,1Fam,1Story,4,7,1981,1971,Gable,VinylSd,VinylSd,TA,CBlock,1058,32,1354,TA,Y,SBrkr,1149,0,1111,0,1,0,2,0,TA,5,0,1,566,Y,0,0,10,2007,WD ,Normal,137314
1478,2170,17,RL,6956,Reg,Lvl,Inside,NAmes,1Fam,1Story,7,6,1967,1975,Hip,MetalSd,VinylSd,TA,CBlock,1745,502,1748,Ex,Y,SBrkr,2003,0,1791,0,1,0,2,0,Ex,5,0,0,1106,Y,238,0,6,2007,WD ,Normal,294912
1479,567,18,RL,7663,Reg,Lvl,Inside,NAmes,1Fam,1Story,4,6,1962,1970,Hip,Wd Sdng,Wd Sdng,TA,CBlock,1711,156,1311,Ex,Y,SBrkr,1937,0,1740,0,1,0,2,0,TA,5,1,0,378,Y,0,0,6,2010,WD ,Normal,209534
1480,0,18,RL,6532,Reg,Lvl,Inside,NAmes,1Fam,1Story,4,5,2006,2007,Gable,VinylSd,Plywood,TA,CBlock,532,1412,1276,TA,Y,SBrkr,1486,0,1029,0,1,0,2,0,TA,6,0,0,378,Y,0,127,1,2010,WD ,Normal,142358
1481,1939,79,RL,7513,IR1,Lvl,Corner,Sawyer,1Fam,1Story,4,6,1975,2005,Gable,HdBoard,VinylSd,TA,CBlock,600,570,814,TA,Y,SBrkr,1113,0,1113,0,1,0,2,0,TA,5,0,1,708,Y,0,0,5,2007,WD ,Normal,134642
1482,102,18,RL,6279,Reg,Lvl,Corner,IDOTRR,1Fam,1Story,5,6,1981,1974,Gable,HdBoard,HdBoard,TA,CBlock,0,0,1654,Gd,Y,SBrkr,1013,0,972,0,1,0,1,0,TA,4,0,1,378,Y,0,0,2,2010,WD ,Normal,110255
1483,1715,17,RL,6743,Reg,Lvl,Inside,NWAmes,1Fam,1Story,5,5,1946,2008,Hip,MetalSd,MetalSd,Gd,CBlock,239,1799,1858,Ex,Y,SBrkr,2841,0,2004,0,2,0,2,0,Gd,6,0,2,1058,Y,31,10,6,2007,WD ,Normal,377091
1484,2069,46,RL,1502,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,6,5,1932,1950,Gable,VinylSd,VinylSd,TA,BrkTil,610,587,1038,Ex,Y,SBrkr,1141,662,1829,0,1,0,2,0,TA,5,0,1,696,Y,0,0,6,2007,WD ,Normal,137625
1485,2044,21,RL,9377,Reg,Lvl,Inside,CollgCr,1Fam,1Story,4,7,1967,1973,Gable,Wd Sdng,Wd Sdng,TA,CBlock,1091,64,1334,Ex,Y,SBrkr,1963,0,1763,0,2,0,3,0,TA,5,0,1,565,Y,0,0,5,2007,WD ,Normal,206650
1486,2125,18,RL,6687,Reg,Lvl,Inside,Edwards,1Fam,1Story,5,5,1978,1984,Gable,HdBoard,HdBoard,TA,CBlock,1084,262,859,TA,Y,SBrkr,1448,0,1028,0,1,0,2,0,TA,4,0,0,378,Y,0,0,7,2007,WD ,Normal,151362
1487,2103,81,RL,7002,Reg,Lvl,Inside,Sawyer,TwnhsE,SFoyer,6,5,2005,2008,Gable,VinylSd,VinylSd,Gd,PConc,1103,218,928,Ex,Y,SBrkr,1160,0,1135,0,2,0,1,0,Gd,5,0,1,566,Y,78,0,10,2007,WD ,Normal,171021
1488,445,53,RL,7627,Reg,Lvl,Inside,SawyerW,1Fam,2Story,5,5,1998,1998,Gable,CemntBd,VinylSd,Gd,PConc,621,538,825,Ex,Y,SBrkr,1203,1129,2352,0,2,0,1,0,Gd,5,0,1,567,Y,56,9,8,2009,WD ,Normal,215337
1489,54,18,RL,6163,Reg,Lvl,Corner,NAmes,1Fam,1Story,7,6,2006,2005,Gable,VinylSd,VinylSd,TA,PConc,626,131,1416,Ex,Y,SBrkr,1429,0,1050,0,1,0,2,0,TA,5,0,0,377,Y,0,59,5,2010,WD ,Normal,143841
1490,79,54,RL,7734,Reg,Lvl,Inside,NAmes,1Fam,2Story,5,5,1966,1974,Gable,MetalSd,MetalSd,TA,CBlock,0,1253,1233,TA,Y,SBrkr,1549,0,1460,0,1,0,1,0,TA,5,0,1,366,Y,0,13,3,2010,WD ,Normal,200098
1491,664,55,RL,11951,Reg,Lvl,Inside,CollgCr,1Fam,2Story,6,5,2009,1992,Gable,HdBoard,HdBoard,Gd,PConc,1077,569,1324,Ex,Y,SBrkr,1173,936,2526,0,2,0,2,0,Gd,6,0,1,563,Y,165,10,5,2008,WD ,Normal,288134
1492,215,17,RL,7461,Reg,Lvl,Inside,SawyerW,1Fam,1Story,6,7,2004,1999,Gable,VinylSd,Plywood,Gd,CBlock,1673,161,1033,Ex,Y,SBrkr,1178,0,1128,0,2,0,1,0,Gd,6,1,1,548,Y,43,0,5,2009,WD ,Normal,193530
1493,596,86,RM,7032,Reg,Lvl,Inside,NAmes,Duplex,SFoyer,4,5,1984,1981,Gable,HdBoard,HdBoard,TA,CBlock,1121,0,1390,TA,Y,SBrkr,1483,0,1490,0,2,0,2,0,TA,6,0,0,564,Y,62,11,6,2009,WD ,Normal,138171
1494,1995,51,RL,7947,Reg,Lvl,Inside,Gilbert,1Fam,2Story,5,5,1997,2005,Gable,Wd Sdng,Wd Sdng,TA,PConc,0,568,888,Gd,Y,SBrkr,1215,895,1861,0,2,0,3,0,TA,6,0,1,559,Y,0,10,5,2007,WD ,Normal,164129
1495,0,19,RL,6291,Reg,Lvl,CulDSac,NAmes,1Fam,1Story,3,5,1950,2005,Gable,AsbShng,Plywood,TA,CBlock,278,561,1303,Gd,Y,SBrkr,1191,0,1122,0,1,0,2,0,TA,5,0,1,378,Y,0,17,2,2010,WD ,Normal,92022
1496,761,17,RL,7959,IR1,Lvl,Inside,Timber,1Fam,1Story,7,6,1981,2004,Gable,HdBoard,HdBoard,Gd,CBlock,551,925,1301,Ex,Y,SBrkr,1370,0,1342,0,2,0,2,0,TA,5,0,1,706,Y,126,16,6,2008,WD ,Normal,215652
1497,1587,155,FV,1368,IR1,Lvl,Inside,Somerst,Twnhs,SLvl,6,5,2004,1996,Gable,VinylSd,CmentBd,Gd,PConc,0,544,627,Ex,Y,SBrkr,1032,873,1820,0,2,0,2,0,Gd,5,0,1,566,Y,0,11,5,2008,WD ,Normal,191291
1498,2646,77,RL,7044,Reg,Lvl,Inside,NAmes,1Fam,SLvl,5,6,1951,1960,Gable,HdBoard,MetalSd,TA,CBlock,578,593,1041,Ex,Y,SBrkr,1154,0,1149,0,1,0,1,0,TA,4,1,0,361,Y,36,0,7,2007,WD ,Normal,93021
1499,2224,54,RL,7414,Reg,Lvl,Inside,NridgHt,1Fam,1Story,5,5,1987,2008,Hip,VinylSd,VinylSd,Gd,PConc,0,1157,1256,Ex,Y,SBrkr,1120,0,1360,0,2,0,2,0,Ex,4,0,1,561,Y,34,10,6,2007,WD ,Normal,169814
1500,93,53,RL,1485,IR1,Lvl,Inside,NAmes,1Fam,2Story,6,7,1978,1962,Gable,MetalSd,MetalSd,TA,CBlock,552,624,1051,Ex,Y,SBrkr,1134,864,2255,0,1,0,2,0,Gd,6,0,0,378,Y,45,10,6,2010,WD ,Normal,161345
1501,2567,17,RL,834,Reg,Lvl,Inside,Sawyer,1Fam,1Story,4,4,1955,1950,Gable,MetalSd,MetalSd,TA,CBlock,661,606,1073,TA,Y,SBrkr,1041,0,1020,0,1,0,2,0,TA,3,0,0,377,Y,0,0,7,2006,WD ,Normal,130423
1502,1399,17,RL,8719,IR1,Lvl,Corner,CollgCr,1Fam,1Story,6,5,1982,2006,Hip,HdBoard,HdBoard,TA,PConc,0,381,907,Ex,Y,SBrkr,1823,0,1741,0,2,0,2,0,TA,4,0,1,686,Y,128,115,3,2008,WD ,Normal,203662
1503,1340,18,RL,6621,IR2,Lvl,Inside,CollgCr,1Fam,1Story,5,5,2010,2004,Gable,VinylSd,VinylSd,Gd,PConc,1115,162,1253,Ex,Y,SBrkr,1463,0,1118,0,2,0,2,0,Gd,5,0,1,689,Y,0,12,2,2008,WD ,Normal,194438
1504,759,51,RL,8032,Reg,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2005,2007,Gable,VinylSd,VinylSd,Gd,PConc,494,618,1320,Ex,Y,SBrkr,1510,1070,1838,0,2,0,3,0,Gd,6,0,2,707,Y,225,9,6,2010,WD ,Normal,295148
1505,2579,52,RL,13646,IR1,Lvl,CulDSac,NWAmes,1Fam,1Story,4,6,1982,1985,Hip,HdBoard,MetalSd,TA,CBlock,1023,841,1346,TA,Y,SBrkr,1830,1640,2595,0,2,0,3,0,TA,6,0,1,556,Y,70,0,6,2006,WD ,Normal,193161
1506,2176,17,RL,8996,IR1,Lvl,Inside,NridgHt,1Fam,1Story,7,5,2009,2008,Hip,HdBoard,VinylSd,Gd,CBlock,1604,523,1885,Ex,Y,SBrkr,1936,0,1779,0,2,0,1,0,Ex,6,0,2,1104,Y,43,17,11,2007,WD ,Normal,282603
1507,1953,56,RL,7919,Reg,Lvl,Inside,OldTown,1Fam,2Story,4,5,1984,1950,Gable,Wd Sdng,Wd Sdng,TA,CBlock,0,885,642,TA,Y,SBrkr,635,752,1565,0,1,0,2,0,TA,4,0,1,377,Y,0,0,6,2007,WD ,Normal,114571
1508,1296,17,RL,6433,Reg,Lvl,FR2,CollgCr,1Fam,1Story,4,7,1998,2005,Gable,HdBoard,HdBoard,TA,PConc,1086,143,1346,Ex,Y,SBrkr,1139,0,1109,0,1,0,2,0,TA,5,0,1,566,Y,151,0,11,2008,WD ,Normal,203496
1509,2595,44,RM,7375,Reg,Lvl,Corner,OldTown,1Fam,1.5Fin,4,6,1920,2004,Gable,Wd Sdng,HdBoard,TA,CBlock,397,958,840,Gd,Y,SBrkr,1433,596,1239,0,1,0,2,0,TA,6,0,0,377,Y,0,0,5,2007,WD ,Normal,150565
1510,247,55,RL,7008,Reg,Lvl,Inside,BrDale,1Fam,2Story,4,5,2006,1950,Gable,MetalSd,HdBoard,TA,CBlock,0,305,617,TA,Y,SBrkr,709,846,1256,0,2,0,2,0,TA,4,0,0,366,Y,0,0,5,2009,WD ,Normal,149907
1511,1778,82,RM,1199,Reg,Lvl,Inside,OldTown,1Fam,2Story,4,5,1951,1950,Gable,Wd Sdng,MetalSd,TA,CBlock,0,844,792,TA,Y,FuseA,1178,686,1212,0,2,0,2,0,TA,4,0,0,378,Y,0,0,5,2007,WD ,Normal,143393
1512,1328,18,RL,7295,IR1,Bnk,Inside,StoneBr,1Fam,1Story,9,5,2008,2008,Hip,MetalSd,VinylSd,TA,CBlock,0,233,1414,Ex,Y,SBrkr,1961,0,1761,0,1,0,1,0,TA,6,0,2,1105,Y,43,17,2,2007,WD ,Normal,126963
1513,1299,55,RL,11723,Reg,Lvl,Corner,NAmes,1Fam,2Story,7,5,1996,2006,Gable,VinylSd,VinylSd,Gd,PConc,0,1286,1336,Ex,Y,SBrkr,1104,1531,2565,0,2,0,3,0,Gd,6,0,1,705,Y,0,12,5,2008,New,Normal,268756
1514,2426,18,RL,6976,IR1,Lvl,Inside,CollgCr,1Fam,1Story,3,5,1999,1993,Gable,Wd Sdng,Plywood,Gd,PConc,620,582,1360,Ex,Y,SBrkr,1969,0,1164,0,1,0,2,0,TA,6,0,1,556,Y,62,13,5,2006,WD ,Normal,262345
1515,1876,44,RL,13376,Reg,Lvl,Inside,IDOTRR,1Fam,1.5Fin,4,6,1930,1950,Gable,Wd Sdng,Wd Sdng,TA,CBlock,1118,282,953,Gd,Y,SBrkr,1206,894,1856,0,2,0,1,0,Gd,6,1,1,566,Y,0,0,11,2007,WD ,Normal,171878
1516,1441,17,RL,8727,Reg,Lvl,Inside,NAmes,1Fam,1Story,7,5,1986,1972,Gable,VinylSd,VinylSd,Gd,CBlock,0,948,1066,TA,Y,SBrkr,1036,0,992,0,1,0,1,0,TA,4,0,1,554,Y,0,0,9,2007,WD ,Normal,134174
1517,796,52,RL,7538,Reg,Lvl,Inside,Somerst,1Fam,SLvl,6,5,1970,1961,Gable,Wd Sdng,Wd Sdng,Gd,PConc,622,1015,736,Ex,Y,SBrkr,1023,822,1533,0,2,0,1,0,Gd,3,0,0,378,Y,0,0,1,2009,WD ,Normal,169122
1518,142,18,RL,9198,Reg,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2006,2004,Gable,VinylSd,VinylSd,TA,PConc,0,898,1235,Ex,Y,SBrkr,1471,0,1813,0,2,0,2,0,TA,5,0,1,707,Y,0,11,6,2010,WD ,Normal,187240
1519,2,45,RL,7023,IR1,Lvl,Inside,OldTown,1Fam,1.5Fin,4,7,1920,2004,Gable,Wd Sdng,Wd Sdng,TA,CBlock,538,279,1017,TA,Y,SBrkr,1105,884,1861,0,1,0,1,0,TA,6,0,0,377,Y,32,0,6,2010,WD ,Normal,138359
1520,2045,45,RL,8483,IR1,Lvl,Inside,NoRidge,1Fam,1.5Fin,5,7,1912,1950,Gable,Wd Sdng,Wd Sdng,Gd,BrkTil,469,947,999,TA,Y,SBrkr,1172,728,2624,0,1,0,3,0,Gd,4,0,0,1077,Y,0,10,7,2007,WD ,Normal,121928
1521,2459,51,RL,1631,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,5,6,1939,1950,Gable,Wd Sdng,Wd Sdng,TA,CBlock,0,944,850,Gd,Y,SBrkr,1141,830,1848,0,1,0,2,0,TA,6,1,0,368,N,0,0,4,2006,WD ,Normal,163915
1522,875,18,RL,6228,Reg,Lvl,Inside,SawyerW,1Fam,1Story,6,5,2009,2007,Gable,VinylSd,VinylSd,Gd,PConc,355,168,1018,Ex,Y,SBrkr,1116,0,977,0,2,0,2,0,Gd,6,0,0,374,Y,37,26,7,2009,WD ,Normal,171540
1523,34,56,RM,7532,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,6,9,1904,2000,Gable,Wd Sdng,Wd Sdng,TA,PConc,1047,34,935,TA,Y,SBrkr,1005,760,1331,0,1,0,2,0,TA,4,0,0,378,Y,0,12,7,2009,WD ,Normal,93379
1524,442,57,RL,8916,Reg,Lvl,Inside,Somerst,1Fam,2Story,7,5,2010,2009,Gable,VinylSd,VinylSd,Gd,PConc,0,1257,1029,Ex,Y,SBrkr,1220,1640,2652,0,2,0,3,0,Gd,6,0,2,1105,Y,0,10,5,2009,WD ,Normal,402935
1525,2769,18,RL,1883,IR1,Lvl,Inside,Sawyer,1Fam,1Story,6,5,1979,1985,Gable,HdBoard,VinylSd,TA,CBlock,0,153,857,TA,Y,SBrkr,1061,0,1041,0,1,0,1,0,TA,4,0,1,378,Y,0,0,5,2006,WD ,Normal,119388
1526,244,56,RL,8689,IR1,Lvl,CulDSac,Sawyer,1Fam,1Story,2,7,1981,1983,Gable,Plywood,Plywood,TA,CBlock,1089,209,920,TA,Y,SBrkr,1062,0,1084,0,1,0,2,0,TA,4,0,1,708,Y,0,0,9,2009,WD ,Normal,108152
1527,0,54,RL,7432,Reg,Lvl,Inside,NAmes,1Fam,2Story,7,5,2007,2005,Gable,VinylSd,VinylSd,Gd,PConc,0,827,994,Ex,Y,SBrkr,1199,1029,2569,0,2,0,2,0,Gd,3,0,1,370,Y,0,17,5,2010,WD ,Normal,144095
1528,551,18,RM,850,Reg,Lvl,Inside,Crawfor,1Fam,1Story,4,7,1951,2001,Hip,MetalSd,MetalSd,TA,CBlock,554,635,1085,Ex,Y,SBrkr,1874,0,979,0,1,0,2,0,Gd,3,1,0,378,Y,0,14,11,2010,WD ,Normal,153902
1529,1,19,RL,6060,IR1,Lvl,Inside,NAmes,1Fam,1Story,4,5,1965,1968,Gable,MetalSd,MetalSd,TA,CBlock,1133,414,1279,TA,Y,SBrkr,1150,0,1072,0,1,0,1,0,TA,4,0,0,0,Y,0,12,7,2010,WD ,Normal,118018
1530,1911,55,RL,7121,IR1,Lvl,Inside,Gilbert,1Fam,2Story,6,5,2002,2003,Gable,VinylSd,MetalSd,Gd,PConc,0,842,995,Gd,Y,SBrkr,1117,1523,2386,0,2,0,3,0,Gd,6,0,1,566,Y,113,9,6,2007,WD ,Normal,192048
1531,235,57,RL,7759,IR1,Lvl,Inside,NAmes,1Fam,2Story,6,6,2003,1969,Gable,MetalSd,VinylSd,TA,CBlock,0,914,979,Gd,Y,SBrkr,1174,1114,2543,0,2,0,3,0,Gd,6,0,1,707,Y,0,10,6,2009,WD ,Normal,241861
1532,1826,18,RL,7549,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,6,1982,2009,Gable,Plywood,Plywood,TA,CBlock,1746,614,1700,TA,Y,SBrkr,3435,0,2394,0,1,0,2,0,Ex,6,0,1,1104,Y,235,68,6,2007,WD ,Normal,411220
1533,28,19,RM,2553,Reg,Lvl,Corner,Edwards,1Fam,1Story,6,7,1971,1950,Gable,Plywood,Plywood,TA,CBlock,461,126,1279,TA,Y,SBrkr,1152,0,1097,0,1,0,1,0,TA,3,0,0,369,Y,34,54,2,2010,WD ,Normal,107025
1534,1807,17,RL,6213,Reg,Lvl,Corner,NWAmes,1Fam,1Story,6,8,1967,1971,Hip,Wd Sdng,Wd Sdng,TA,CBlock,1074,58,1255,Ex,Y,SBrkr,1415,0,1353,0,1,0,2,0,TA,5,0,1,561,Y,0,0,6,2007,WD ,Normal,155093
1535,927,17,RL,9705,Reg,Lvl,Inside,Somerst,1Fam,1Story,7,5,2007,2008,Gable,VinylSd,Plywood,Gd,PConc,1122,868,1611,Ex,Y,SBrkr,1495,0,1470,0,2,0,2,0,Gd,5,0,1,707,Y,146,10,6,2008,WD ,Normal,219730
1536,2342,54,RL,6369,Reg,Lvl,Inside,Gilbert,TwnhsE,1Story,5,5,2010,2008,Gable,VinylSd,VinylSd,Gd,PConc,687,310,1720,Ex,Y,SBrkr,1993,0,1738,0,2,0,2,0,Gd,6,0,1,561,Y,50,12,7,2007,WD ,Normal,261216
1537,2074,16,RL,2397,Reg,Lvl,Inside,NWAmes,1Fam,1Story,4,7,1965,2008,Hip,MetalSd,MetalSd,TA,CBlock,0,219,1009,TA,Y,SBrkr,1207,0,1013,0,2,0,2,0,Gd,4,0,0,0,Y,35,0,6,2007,WD ,Normal,141183
1538,2024,53,RL,8453,Reg,Lvl,Inside,CollgCr,1Fam,2Story,5,5,1963,2007,Gable,VinylSd,Wd Sdng,TA,PConc,647,619,962,Ex,Y,SBrkr,1200,1117,2396,0,2,0,3,0,TA,6,0,1,707,Y,0,109,5,2007,WD ,Normal,158104
